1601750	3.5
1601751	3.0
1601752	4.9
1601753	2.6
1601754	3.4
1601755	3.2
1601756	3.1
1601757	4.7
1601758	3.6
1601759	3.2
1601760	4.5
1601761	2.0
1601762	3.4
1601763	4.1
1601764	3.1
1601765	3.0
1601766	4.9
1601767	4.5
1601768	3.4
1601769	2.7
1601770	2.5
1601771	3.8
1601772	3.1
1601773	4.5
1601774	2.5
1601775	3.9
1601776	3.8
1601777	2.5
1601778	2.5
1601779	4.6
1601780	4.9
1601781	4.9
1601782	2.2
1601783	3.9
1601784	3.5
1601785	2.2
1601786	3.4
1601787	4.4
1601788	3.9
1601789	2.1
1601790	4.4
1601791	3.1
1601792	4.2
1601793	3.7
1601794	4.0
1601795	3.3
1601796	4.8
1601797	3.4
1601798	3.6
1601799	4.4
1601800	4.1
1601801	2.8
1601802	4.5
1601803	3.3
1601804	2.6
1601805	2.9
1601806	4.6
1601807	2.9
1601808	2.0
1601809	3.5
1601810	2.2
1601811	3.9
1601812	3.3
1601813	4.6
1601814	2.2
1601815	3.3
1601816	4.3
1601817	4.1
1601818	4.7
1601819	3.2
1601820	2.7
1601821	2.6
1601822	4.2
1601823	4.2
1601824	3.4
1601825	2.2
1601826	2.0
1601827	4.9
1601828	3.8
1601829	3.2
1601830	4.2
1601831	4.5
1601832	4.1
1601833	4.9
1601834	3.5
1601835	2.9
1601836	2.3
1601837	4.3
1601838	4.8
1601839	2.1
1601840	3.9
1601841	4.6
1601842	4.0
1601843	4.3
1601844	2.2
1601845	3.8
1601846	4.6
1601847	3.9
1601848	2.0
1601849	3.8
1601850	4.8
1601851	2.4
1601852	4.5
1601853	2.7
1601854	3.5
1601855	2.8
1601856	4.2
1601857	2.0
1601858	2.9
1601859	4.4
1601860	3.6
1601861	2.9
1601862	4.1
1601863	3.7
1601864	2.1
1601865	4.8
1601866	4.7
1601867	4.2
1601868	2.9
1601869	2.9
1601870	4.4
1601871	4.3
1601872	2.7
1601873	3.7
1601874	3.6
1601875	3.3
1601876	4.0
1601877	3.2
1601878	2.6
1601879	3.2
1601880	4.3
1601881	4.0
1601882	4.4
1601883	4.9
1601884	2.4
1601885	2.9
1601886	4.6
1601887	2.5
1601888	3.9
1601889	2.0
1601890	3.8
1601891	4.1
1601892	4.1
1601893	4.2
1601894	4.8
1601895	3.7
1601896	2.5
1601897	2.2
1601898	2.2
1601899	4.2
1601900	4.5
1601901	2.6
1601902	3.2
1601903	3.0
1601904	2.1
1601905	3.9
1601906	2.2
1601907	3.7
1601908	3.5
1601909	2.8
1601910	3.6
1601911	4.9
1601912	3.3
1601913	3.4
1601914	2.6
1601915	2.3
1601916	3.8
1601917	3.1
1601918	4.8
1601919	2.6
1601920	2.4
1601921	4.5
1601922	2.0
1601923	3.5
1601924	4.0
1601925	4.0
1601926	2.1
1601927	3.1
1601928	4.0
1601929	3.3
1601930	2.1
1601931	4.0
1601932	2.0
1601933	2.1
1601934	3.4
1601935	2.7
1601936	3.0
1601937	3.5
1601938	3.3
1601939	4.8
1601940	2.6
1601941	2.7
1601942	4.1
1601943	4.5
1601944	2.9
1601945	2.9
1601946	3.8
1601947	3.2
1601948	4.0
1601949	2.7
1601950	2.1
1601951	4.3
1601952	2.6
1601953	2.0
1601954	3.8
1601955	3.9
1601956	3.1
1601957	3.6
1601958	3.7
1601959	4.7
1601960	4.7
1601961	4.0
1601962	3.3
1601963	4.2
1601964	4.1
1601965	3.3
1601966	2.5
1601967	3.9
1601968	4.3
1601969	4.8
1601970	4.7
1601971	2.0
1601972	2.7
1601973	4.4
1601974	4.0
1601975	4.8
1601976	2.0
1601977	4.2
1601978	4.7
1601979	3.9
1601980	2.6
1601981	2.6
1601982	4.9
1601983	3.5
1601984	4.9
1601985	4.0
1601986	3.3
1601987	4.8
1601988	4.1
1601989	2.1
1601990	2.8
1601991	2.6
1601992	2.1
1601993	3.5
1601994	3.3
1601995	4.4
1601996	2.5
1601997	4.7
1601998	2.3
1601999	4.9
1602000	2.2
1602001	4.3
1602002	2.1
1602003	4.0
1602004	2.8
1602005	4.0
1602006	4.0
1602007	4.8
1602008	2.5
1602009	3.1
1602010	3.7
1602011	4.1
1602012	2.7
1602013	3.2
1602014	2.3
1602015	3.8
1602016	2.9
1602017	3.9
1602018	2.2
1602019	2.5
1602020	2.8
1602021	4.0
1602022	2.9
1602023	4.6
1602024	2.4
1602025	2.3
1602026	2.6
1602027	4.5
1602028	2.3
1602029	2.2
1602030	2.6
1602031	4.0
1602032	4.8
1602033	3.2
1602034	2.3
1602035	2.4
1602036	4.4
1602037	2.1
1602038	4.0
1602039	3.4
1602040	3.0
1602041	2.8
1602042	4.9
1602043	3.3
1602044	4.7
1602045	2.0
1602046	3.5
1602047	4.5
1602048	2.9
1602049	3.8
1602050	3.8
1602051	2.9
1602052	3.1
1602053	4.1
1602054	4.0
1602055	2.9
1602056	4.9
1602057	2.6
1602058	3.5
1602059	3.9
1602060	2.2
1602061	2.1
1602062	2.1
1602063	3.5
1602064	3.5
1602065	2.6
1602066	3.8
1602067	4.7
1602068	4.0
1602069	3.8
1602070	4.1
1602071	4.6
1602072	3.5
1602073	2.4
1602074	4.2
1602075	3.2
1602076	3.7
1602077	4.6
1602078	2.7
1602079	3.2
1602080	4.0
1602081	3.5
1602082	2.0
1602083	3.7
1602084	2.5
1602085	4.8
1602086	4.8
1602087	3.8
1602088	4.0
1602089	2.9
1602090	4.7
1602091	4.0
1602092	2.7
1602093	2.9
1602094	4.1
1602095	4.5
1602096	3.0
1602097	4.7
1602098	4.9
1602099	4.5
1602100	3.5
1602101	4.1
1602102	2.2
1602103	2.4
1602104	4.1
1602105	3.6
1602106	2.5
1602107	3.1
1602108	4.7
1602109	3.0
1602110	3.8
1602111	4.8
1602112	2.7
1602113	2.3
1602114	2.3
1602115	3.6
1602116	2.9
1602117	2.2
1602118	2.1
1602119	2.2
1602120	3.4
1602121	2.2
1602122	4.8
1602123	2.7
1602124	2.5
1602125	2.7
1602126	3.3
1602127	4.6
1602128	3.7
1602129	3.4
1602130	4.1
1602131	2.3
1602132	2.8
1602133	4.3
1602134	2.2
1602135	4.5
1602136	3.9
1602137	2.7
1602138	4.0
1602139	4.9
1602140	2.2
1602141	4.5
1602142	3.1
1602143	3.7
1602144	2.2
1602145	3.9
1602146	4.0
1602147	2.9
1602148	3.2
1602149	4.3
1602150	4.2
1602151	2.2
1602152	3.3
1602153	2.2
1602154	3.2
1602155	2.0
1602156	2.3
1602157	4.0
1602158	2.2
1602159	4.6
1602160	4.9
1602161	2.4
1602162	3.0
1602163	3.2
1602164	3.0
1602165	3.2
1602166	2.8
1602167	4.4
1602168	2.2
1602169	3.6
1602170	3.4
1602171	3.9
1602172	2.4
1602173	4.7
1602174	3.3
1602175	3.8
1602176	2.9
1602177	2.0
1602178	2.4
1602179	3.1
1602180	4.7
1602181	2.1
1602182	3.6
1602183	4.8
1602184	4.3
1602185	3.9
1602186	3.0
1602187	4.1
1602188	4.4
1602189	3.8
1602190	2.7
1602191	2.4
1602192	3.8
1602193	4.8
1602194	2.7
1602195	2.7
1602196	2.1
1602197	3.6
1602198	3.7
1602199	2.2
1602200	4.2
1602201	3.4
1602202	3.1
1602203	3.9
1602204	2.6
1602205	4.0
1602206	2.6
1602207	4.9
1602208	2.1
1602209	3.9
1602210	2.0
1602211	2.6
1602212	4.2
1602213	2.5
1602214	2.4
1602215	2.7
1602216	4.1
1602217	3.2
1602218	2.8
1602219	2.7
1602220	2.7
1602221	4.3
1602222	2.4
1602223	3.3
1602224	3.9
1602225	2.7
1602226	2.6
1602227	2.0
1602228	2.8
1602229	3.0
1602230	2.8
1602231	4.4
1602232	2.5
1602233	2.4
1602234	2.2
1602235	2.8
1602236	4.4
1602237	4.1
1602238	4.1
1602239	4.1
1602240	4.7
1602241	2.1
1602242	4.8
1602243	4.4
1602244	3.0
1602245	2.2
1602246	4.2
1602247	2.1
1602248	3.9
1602249	4.1
1602250	4.0
1602251	4.4
1602252	2.7
1602253	3.0
1602254	3.4
1602255	3.8
1602256	2.1
1602257	3.6
1602258	4.2
1602259	2.2
1602260	3.9
1602261	4.2
1602262	4.2
1602263	2.5
1602264	4.2
1602265	4.3
1602266	2.8
1602267	4.0
1602268	2.7
1602269	4.4
1602270	3.2
1602271	4.7
1602272	4.8
1602273	2.8
1602274	4.0
1602275	4.0
1602276	3.1
1602277	4.9
1602278	3.9
1602279	3.1
1602280	4.3
1602281	3.1
1602282	2.1
1602283	3.4
1602284	3.3
1602285	3.1
1602286	4.3
1602287	4.4
1602288	3.1
1602289	2.7
1602290	4.3
1602291	2.5
1602292	3.1
1602293	3.0
1602294	3.2
1602295	4.5
1602296	3.6
1602297	2.0
1602298	3.0
1602299	2.8
1602300	4.3
1602301	4.8
1602302	2.8
1602303	2.4
1602304	4.1
1602305	2.7
1602306	4.9
1602307	3.7
1602308	2.2
1602309	4.9
1602310	4.1
1602311	4.2
1602312	3.2
1602313	2.4
1602314	4.4
1602315	4.6
1602316	3.2
1602317	4.0
1602318	2.2
1602319	4.4
1602320	3.7
1602321	3.6
1602322	3.4
1602323	4.4
1602324	2.5
1602325	3.1
1602326	3.7
1602327	4.0
1602328	3.0
1602329	3.8
1602330	3.2
1602331	4.3
1602332	3.8
1602333	2.1
1602334	4.8
1602335	4.8
1602336	4.9
1602337	3.6
1602338	3.0
1602339	3.8
1602340	2.2
1602341	4.7
1602342	3.1
1602343	3.9
1602344	3.2
1602345	2.7
1602346	2.8
1602347	4.4
1602348	3.7
1602349	2.6
1602350	4.8
1602351	4.5
1602352	3.8
1602353	4.8
1602354	4.5
1602355	2.7
1602356	4.2
1602357	4.1
1602358	3.2
1602359	2.1
1602360	4.9
1602361	4.6
1602362	3.5
1602363	4.8
1602364	3.3
1602365	3.2
1602366	3.1
1602367	2.0
1602368	4.1
1602369	2.0
1602370	2.4
1602371	2.6
1602372	4.4
1602373	2.2
1602374	2.9
1602375	4.4
1602376	2.8
1602377	3.4
1602378	4.8
1602379	3.6
1602380	3.9
1602381	4.4
1602382	2.6
1602383	3.6
1602384	2.8
1602385	2.5
1602386	2.7
1602387	3.1
1602388	2.1
1602389	4.3
1602390	4.4
1602391	4.2
1602392	3.4
1602393	3.7
1602394	3.3
1602395	2.4
1602396	3.2
1602397	4.4
1602398	2.3
1602399	2.4
1602400	4.6
1602401	2.4
1602402	3.0
1602403	2.0
1602404	4.8
1602405	2.7
1602406	2.4
1602407	4.0
1602408	4.2
1602409	3.0
1602410	4.5
1602411	3.7
1602412	4.3
1602413	2.5
1602414	2.3
1602415	3.0
1602416	2.6
1602417	4.1
1602418	3.2
1602419	2.4
1602420	4.7
1602421	3.1
1602422	3.8
1602423	3.1
1602424	3.6
1602425	2.2
1602426	3.9
1602427	3.2
1602428	2.3
1602429	4.0
1602430	2.6
1602431	4.9
1602432	4.7
1602433	2.9
1602434	2.1
1602435	4.4
1602436	2.6
1602437	4.3
1602438	3.4
1602439	4.7
1602440	2.7
1602441	4.5
1602442	4.2
1602443	2.2
1602444	2.6
1602445	2.4
1602446	4.0
1602447	4.6
1602448	2.0
1602449	4.5
1602450	2.5
1602451	3.1
1602452	4.2
1602453	4.2
1602454	2.5
1602455	2.5
1602456	4.0
1602457	2.8
1602458	2.0
1602459	3.3
1602460	2.3
1602461	4.6
1602462	2.1
1602463	3.5
1602464	3.9
1602465	4.7
1602466	4.9
1602467	2.8
1602468	3.1
1602469	4.5
1602470	4.0
1602471	2.4
1602472	2.6
1602473	4.8
1602474	4.2
1602475	4.2
1602476	2.7
1602477	2.0
1602478	4.8
1602479	3.3
1602480	4.3
1602481	2.2
1602482	4.6
1602483	3.8
1602484	4.4
1602485	4.7
1602486	4.0
1602487	3.1
1602488	3.6
1602489	3.4
1602490	2.3
1602491	4.8
1602492	4.8
1602493	3.3
1602494	2.8
1602495	3.7
1602496	4.1
1602497	2.2
1602498	4.4
1602499	4.5
1602500	4.1
1602501	2.8
1602502	4.8
1602503	4.8
1602504	4.0
1602505	3.7
1602506	3.1
1602507	4.7
1602508	2.1
1602509	3.6
1602510	2.2
1602511	3.8
1602512	2.9
1602513	2.3
1602514	3.8
1602515	3.2
1602516	3.4
1602517	4.3
1602518	4.6
1602519	4.2
1602520	4.6
1602521	3.3
1602522	3.6
1602523	4.5
1602524	3.7
1602525	2.3
1602526	4.5
1602527	2.7
1602528	2.4
1602529	3.1
1602530	3.1
1602531	2.6
1602532	4.2
1602533	2.9
1602534	3.1
1602535	4.6
1602536	4.9
1602537	4.1
1602538	2.3
1602539	3.8
1602540	4.7
1602541	2.1
1602542	2.8
1602543	4.0
1602544	2.5
1602545	3.6
1602546	3.4
1602547	3.5
1602548	3.2
1602549	3.8
1602550	3.2
1602551	4.5
1602552	3.3
1602553	2.2
1602554	4.2
1602555	2.6
1602556	3.8
1602557	4.1
1602558	2.7
1602559	3.0
1602560	2.5
1602561	2.0
1602562	3.3
1602563	4.8
1602564	4.5
1602565	2.2
1602566	3.3
1602567	3.4
1602568	4.4
1602569	3.6
1602570	3.3
1602571	3.1
1602572	4.8
1602573	3.0
1602574	2.9
1602575	4.4
1602576	3.0
1602577	3.9
1602578	3.3
1602579	4.2
1602580	3.8
1602581	3.5
1602582	4.5
1602583	3.7
1602584	2.5
1602585	2.2
1602586	2.5
1602587	3.6
1602588	4.2
1602589	2.8
1602590	4.1
1602591	3.4
1602592	3.5
1602593	3.7
1602594	2.7
1602595	4.2
1602596	2.3
1602597	3.1
1602598	2.1
1602599	2.6
1602600	2.1
1602601	3.1
1602602	2.7
1602603	3.9
1602604	3.7
1602605	4.0
1602606	4.9
1602607	4.1
1602608	2.9
1602609	4.3
1602610	4.3
1602611	2.8
1602612	4.1
1602613	2.4
1602614	2.6
1602615	3.0
1602616	4.4
1602617	2.4
1602618	3.2
1602619	4.7
1602620	2.1
1602621	2.7
1602622	3.2
1602623	4.8
1602624	3.8
1602625	4.7
1602626	2.8
1602627	4.1
1602628	2.1
1602629	2.9
1602630	2.9
1602631	2.5
1602632	4.5
1602633	4.6
1602634	3.9
1602635	2.1
1602636	4.7
1602637	3.1
1602638	3.3
1602639	3.6
1602640	2.0
1602641	3.8
1602642	2.5
1602643	3.2
1602644	3.0
1602645	3.8
1602646	2.0
1602647	2.0
1602648	2.3
1602649	3.7
1602650	3.4
1602651	3.3
1602652	4.0
1602653	4.2
1602654	4.4
1602655	2.0
1602656	4.0
1602657	3.1
1602658	3.7
1602659	4.8
1602660	3.9
1602661	4.3
1602662	4.0
1602663	3.1
1602664	2.7
1602665	2.4
1602666	2.6
1602667	2.6
1602668	4.3
1602669	3.9
1602670	4.4
1602671	4.4
1602672	2.4
1602673	2.2
1602674	3.5
1602675	2.2
1602676	2.2
1602677	4.5
1602678	2.2
1602679	4.8
1602680	3.7
1602681	3.6
1602682	3.6
1602683	4.9
1602684	3.7
1602685	4.2
1602686	4.4
1602687	2.1
1602688	2.4
1602689	4.8
1602690	3.5
1602691	2.8
1602692	4.3
1602693	4.4
1602694	2.4
1602695	4.4
1602696	4.0
1602697	4.1
1602698	3.9
1602699	4.6
1602700	4.6
1602701	3.7
1602702	2.9
1602703	3.8
1602704	2.9
1602705	2.2
1602706	4.0
1602707	2.7
1602708	4.7
1602709	3.4
1602710	2.1
1602711	2.8
1602712	2.1
1602713	2.2
1602714	4.4
1602715	3.2
1602716	4.9
1602717	2.5
1602718	3.6
1602719	3.1
1602720	4.0
1602721	4.2
1602722	3.7
1602723	4.4
1602724	3.4
1602725	2.2
1602726	2.6
1602727	2.7
1602728	3.8
1602729	3.6
1602730	3.5
1602731	4.2
1602732	3.7
1602733	2.9
1602734	2.7
1602735	4.7
1602736	2.4
1602737	3.3
1602738	4.4
1602739	4.5
1602740	4.9
1602741	3.1
1602742	4.6
1602743	2.2
1602744	3.2
1602745	2.6
1602746	2.1
1602747	2.3
1602748	3.0
1602749	3.8
1602750	2.5
1602751	3.3
1602752	3.2
1602753	3.3
1602754	3.2
1602755	3.5
1602756	2.0
1602757	2.1
1602758	3.0
1602759	3.3
1602760	4.4
1602761	3.3
1602762	3.7
1602763	3.4
1602764	4.7
1602765	2.5
1602766	3.7
1602767	3.8
1602768	4.5
1602769	2.8
1602770	4.4
1602771	2.1
1602772	3.7
1602773	3.5
1602774	3.6
1602775	3.3
1602776	3.5
1602777	3.9
1602778	2.7
1602779	2.9
1602780	3.3
1602781	3.3
1602782	3.0
1602783	2.1
1602784	2.7
1602785	3.2
1602786	4.7
1602787	4.8
1602788	4.3
1602789	4.0
1602790	3.3
1602791	2.7
1602792	2.0
1602793	4.3
1602794	3.6
1602795	2.3
1602796	2.3
1602797	3.6
1602798	3.9
1602799	3.6
1602800	3.5
1602801	4.1
1602802	2.6
1602803	3.1
1602804	3.1
1602805	4.3
1602806	3.8
1602807	2.4
1602808	2.1
1602809	2.4
1602810	2.1
1602811	3.1
1602812	3.2
1602813	2.9
1602814	2.2
1602815	2.6
1602816	4.2
1602817	3.5
1602818	2.3
1602819	2.2
1602820	3.6
1602821	4.2
1602822	2.3
1602823	2.7
1602824	2.5
1602825	3.4
1602826	3.1
1602827	3.2
1602828	3.4
1602829	4.7
1602830	4.1
1602831	3.0
1602832	3.0
1602833	4.4
1602834	4.1
1602835	2.8
1602836	4.9
1602837	4.4
1602838	2.5
1602839	3.0
1602840	4.1
1602841	2.8
1602842	2.8
1602843	3.6
1602844	4.6
1602845	2.0
1602846	2.7
1602847	4.5
1602848	3.6
1602849	4.4
1602850	3.3
1602851	3.0
1602852	2.4
1602853	2.8
1602854	3.9
1602855	3.6
1602856	4.0
1602857	3.9
1602858	2.9
1602859	3.0
1602860	2.1
1602861	3.9
1602862	3.4
1602863	3.1
1602864	3.3
1602865	2.8
1602866	4.6
1602867	3.6
1602868	3.8
1602869	4.4
1602870	3.0
1602871	2.4
1602872	4.0
1602873	4.8
1602874	4.5
1602875	2.7
1602876	4.5
1602877	3.7
1602878	3.8
1602879	4.1
1602880	2.2
1602881	3.2
1602882	4.4
1602883	4.7
1602884	3.0
1602885	4.1
1602886	2.5
1602887	4.4
1602888	2.6
1602889	2.0
1602890	3.4
1602891	4.1
1602892	2.6
1602893	3.1
1602894	2.8
1602895	2.4
1602896	3.3
1602897	2.7
1602898	3.6
1602899	2.4
1602900	4.5
1602901	2.4
1602902	3.6
1602903	3.9
1602904	4.1
1602905	3.3
1602906	2.6
1602907	2.4
1602908	2.0
1602909	4.5
1602910	2.3
1602911	4.2
1602912	3.3
1602913	3.4
1602914	2.9
1602915	4.8
1602916	2.0
1602917	4.4
1602918	3.5
1602919	4.0
1602920	3.5
1602921	3.8
1602922	4.0
1602923	2.0
1602924	3.7
1602925	2.6
1602926	2.1
1602927	2.6
1602928	3.9
1602929	2.3
1602930	4.3
1602931	3.6
1602932	3.5
1602933	2.4
1602934	2.0
1602935	2.9
1602936	4.4
1602937	4.2
1602938	3.8
1602939	3.5
1602940	3.9
1602941	3.3
1602942	4.3
1602943	2.7
1602944	3.0
1602945	2.5
1602946	3.7
1602947	2.6
1602948	3.1
1602949	2.2
1602950	3.8
1602951	3.5
1602952	4.6
1602953	3.3
1602954	4.8
1602955	4.9
1602956	4.9
1602957	4.9
1602958	3.4
1602959	3.0
1602960	4.9
1602961	2.9
1602962	4.6
1602963	4.3
1602964	3.9
1602965	4.9
1602966	4.1
1602967	4.2
1602968	3.5
1602969	4.4
1602970	2.1
1602971	3.5
1602972	2.3
1602973	2.3
1602974	4.3
1602975	3.8
1602976	4.8
1602977	2.9
1602978	2.1
1602979	2.8
1602980	2.1
1602981	2.4
1602982	4.4
1602983	4.2
1602984	4.3
1602985	3.6
1602986	4.8
1602987	4.7
1602988	2.5
1602989	4.7
1602990	4.6
1602991	4.9
1602992	4.8
1602993	2.2
1602994	3.5
1602995	3.9
1602996	3.8
1602997	2.9
1602998	4.9
1602999	3.9
1603000	2.7
1603001	3.6
1603002	2.2
1603003	3.0
1603004	3.0
1603005	3.0
1603006	2.6
1603007	2.6
1603008	3.8
1603009	3.0
1603010	3.5
1603011	4.7
1603012	4.9
1603013	4.9
1603014	3.5
1603015	2.1
1603016	3.9
1603017	2.7
1603018	4.2
1603019	3.7
1603020	3.4
1603021	2.1
1603022	2.8
1603023	2.8
1603024	3.2
1603025	3.3
1603026	2.1
1603027	2.1
1603028	3.6
1603029	2.2
1603030	2.8
1603031	3.2
1603032	4.8
1603033	4.9
1603034	2.6
1603035	2.6
1603036	2.3
1603037	4.0
1603038	3.3
1603039	2.9
1603040	4.3
1603041	3.3
1603042	4.9
1603043	3.6
1603044	4.8
1603045	4.4
1603046	3.2
1603047	3.7
1603048	2.9
1603049	3.1
1603050	3.9
1603051	4.8
1603052	4.7
1603053	3.6
1603054	2.5
1603055	3.3
1603056	4.6
1603057	4.2
1603058	3.2
1603059	2.0
1603060	2.4
1603061	4.9
1603062	2.1
1603063	4.9
1603064	3.6
1603065	2.4
1603066	4.4
1603067	4.4
1603068	3.2
1603069	2.6
1603070	4.3
1603071	3.8
1603072	2.4
1603073	4.0
1603074	4.8
1603075	3.6
1603076	3.1
1603077	4.0
1603078	2.5
1603079	3.6
1603080	4.0
1603081	3.0
1603082	2.8
1603083	3.6
1603084	2.3
1603085	3.8
1603086	2.6
1603087	3.6
1603088	4.4
1603089	3.1
1603090	4.9
1603091	4.3
1603092	3.0
1603093	2.0
1603094	2.1
1603095	3.5
1603096	3.8
1603097	2.0
1603098	2.6
1603099	2.1
1603100	4.2
1603101	2.1
1603102	4.8
1603103	2.3
1603104	4.4
1603105	3.5
1603106	3.7
1603107	4.5
1603108	3.6
1603109	2.8
1603110	3.9
1603111	2.3
1603112	3.2
1603113	3.5
1603114	2.2
1603115	3.0
1603116	2.9
1603117	2.7
1603118	3.9
1603119	3.0
1603120	4.9
1603121	4.7
1603122	4.6
1603123	3.4
1603124	4.1
1603125	3.9
1603126	2.9
1603127	4.7
1603128	2.7
1603129	3.2
1603130	2.9
1603131	4.4
1603132	2.9
1603133	4.4
1603134	2.3
1603135	3.3
1603136	3.2
1603137	3.7
1603138	3.9
1603139	3.7
1603140	2.3
1603141	4.0
1603142	3.2
1603143	2.5
1603144	3.4
1603145	2.6
1603146	4.0
1603147	4.2
1603148	3.2
1603149	3.2
1603150	3.2
1603151	3.4
1603152	2.3
1603153	3.8
1603154	2.2
1603155	2.4
1603156	4.4
1603157	4.7
1603158	4.4
1603159	3.2
1603160	3.2
1603161	4.7
1603162	4.9
1603163	2.2
1603164	3.8
1603165	4.9
1603166	2.6
1603167	4.2
1603168	3.1
1603169	2.5
1603170	2.3
1603171	3.1
1603172	2.5
1603173	3.4
1603174	4.9
1603175	3.1
1603176	4.2
1603177	4.0
1603178	4.5
1603179	4.3
1603180	4.9
1603181	4.0
1603182	3.4
1603183	4.9
1603184	3.5
1603185	4.0
1603186	2.1
1603187	4.1
1603188	4.8
1603189	3.6
1603190	3.1
1603191	2.9
1603192	4.8
1603193	3.6
1603194	3.1
1603195	3.0
1603196	4.1
1603197	3.5
1603198	3.6
1603199	3.7
1603200	4.3
1603201	4.4
1603202	2.2
1603203	2.8
1603204	3.2
1603205	2.3
1603206	3.6
1603207	4.7
1603208	3.5
1603209	4.5
1603210	3.8
1603211	3.8
1603212	2.3
1603213	4.0
1603214	2.9
1603215	3.2
1603216	2.4
1603217	4.4
1603218	2.2
1603219	4.2
1603220	3.4
1603221	3.1
1603222	4.5
1603223	2.3
1603224	2.4
1603225	4.6
1603226	4.6
1603227	2.8
1603228	3.9
1603229	3.2
1603230	2.4
1603231	4.6
1603232	4.0
1603233	2.8
1603234	4.8
1603235	3.5
1603236	3.2
1603237	4.2
1603238	2.2
1603239	4.7
1603240	4.3
1603241	3.6
1603242	2.6
1603243	3.0
1603244	3.7
1603245	2.6
1603246	4.1
1603247	2.8
1603248	2.1
1603249	2.3
1603250	3.9
1603251	4.7
1603252	3.9
1603253	3.0
1603254	4.9
1603255	3.2
1603256	3.5
1603257	4.4
1603258	3.9
1603259	3.6
1603260	3.6
1603261	4.1
1603262	3.5
1603263	3.2
1603264	3.5
1603265	4.4
1603266	4.9
1603267	4.1
1603268	3.2
1603269	3.8
1603270	3.5
1603271	4.8
1603272	4.8
1603273	4.2
1603274	4.3
1603275	4.7
1603276	4.4
1603277	3.8
1603278	4.3
1603279	4.8
1603280	2.6
1603281	3.6
1603282	3.3
1603283	3.1
1603284	4.3
1603285	4.4
1603286	3.2
1603287	2.0
1603288	4.4
1603289	4.5
1603290	3.0
1603291	4.3
1603292	3.3
1603293	4.7
1603294	3.5
1603295	2.3
1603296	2.5
1603297	3.8
1603298	3.0
1603299	2.1
1603300	4.3
1603301	2.9
1603302	2.8
1603303	4.8
1603304	2.3
1603305	4.6
1603306	2.1
1603307	3.2
1603308	4.3
1603309	3.9
1603310	2.4
1603311	2.9
1603312	2.6
1603313	3.4
1603314	3.7
1603315	3.2
1603316	3.6
1603317	2.0
1603318	4.9
1603319	2.2
1603320	2.2
1603321	2.2
1603322	2.4
1603323	4.5
1603324	4.0
1603325	4.5
1603326	3.3
1603327	2.6
1603328	2.3
1603329	3.3
1603330	4.2
1603331	4.1
1603332	3.0
1603333	4.7
1603334	4.9
1603335	4.1
1603336	2.8
1603337	4.4
1603338	4.9
1603339	3.7
1603340	4.5
1603341	3.0
1603342	2.3
1603343	3.9
1603344	2.7
1603345	4.2
1603346	4.8
1603347	2.9
1603348	4.3
1603349	2.7
1603350	2.7
1603351	4.8
1603352	4.2
1603353	4.6
1603354	4.9
1603355	2.8
1603356	4.6
1603357	2.3
1603358	3.1
1603359	2.7
1603360	4.9
1603361	3.4
1603362	4.6
1603363	3.1
1603364	3.1
1603365	4.1
1603366	2.9
1603367	3.6
1603368	2.3
1603369	3.5
1603370	3.1
1603371	2.1
1603372	4.3
1603373	2.0
1603374	2.1
1603375	2.0
1603376	2.4
1603377	2.4
1603378	3.4
1603379	3.0
1603380	4.6
1603381	4.3
1603382	3.7
1603383	3.0
1603384	3.6
1603385	2.0
1603386	2.0
1603387	3.3
1603388	4.1
1603389	3.6
1603390	3.4
1603391	2.7
1603392	4.9
1603393	4.6
1603394	2.9
1603395	2.8
1603396	3.6
1603397	4.2
1603398	4.0
1603399	3.6
1603400	2.7
1603401	2.5
1603402	2.5
1603403	4.3
1603404	4.6
1603405	4.2
1603406	4.3
1603407	3.3
1603408	3.5
1603409	3.7
1603410	4.8
1603411	4.2
1603412	2.9
1603413	4.7
1603414	2.3
1603415	4.5
1603416	2.0
1603417	2.1
1603418	3.0
1603419	2.1
1603420	2.6
1603421	2.0
1603422	4.5
1603423	4.9
1603424	2.2
1603425	3.4
1603426	3.2
1603427	2.9
1603428	4.4
1603429	2.1
1603430	2.3
1603431	3.8
1603432	2.4
1603433	2.3
1603434	4.2
1603435	3.4
1603436	2.3
1603437	3.7
1603438	2.9
1603439	4.1
1603440	3.3
1603441	4.9
1603442	3.4
1603443	4.1
1603444	2.5
1603445	4.3
1603446	2.9
1603447	2.6
1603448	3.1
1603449	3.0
1603450	2.4
1603451	2.7
1603452	3.5
1603453	4.6
1603454	3.7
1603455	3.0
1603456	4.1
1603457	4.9
1603458	4.2
1603459	2.1
1603460	3.5
1603461	4.1
1603462	3.2
1603463	3.6
1603464	4.3
1603465	2.7
1603466	3.5
1603467	2.2
1603468	2.9
1603469	2.4
1603470	2.9
1603471	3.9
1603472	2.4
1603473	2.3
1603474	2.5
1603475	4.6
1603476	3.9
1603477	4.2
1603478	3.2
1603479	4.6
1603480	3.3
1603481	3.0
1603482	4.4
1603483	2.2
1603484	4.3
1603485	2.6
1603486	3.0
1603487	3.0
1603488	4.7
1603489	2.3
1603490	2.0
1603491	2.1
1603492	3.3
1603493	3.9
1603494	4.2
1603495	2.9
1603496	2.4
1603497	4.2
1603498	3.3
1603499	3.4
